customer_id,customer_unique_id,customer_city,customer_state,zip_code
CUST117606,U66935,Kaduna,Kaduna,400004
CUST117607,U96739,Enugu,Enugu,unknown
CUST117608,U32646,Abuja,FCT,unknown
CUST117609,U29796,Unknown,Unknown,400004
CUST117610,U87717,Kano,Kano,100001
CUST117611,U34105,Enugu,Enugu,400004
CUST117612,U38441,Ibadan,Oyo,100001
CUST117613,U22431,Lagos,Lagos,400004
CUST117614,U12148,Kaduna,Kaduna,300003
CUST117615,U61287,Lagos,Lagos,100001
CUST117616,U71903,Port Harcourt,Rivers,200002
CUST117617,U29647,Benin,Edo,200002
CUST117618,U45506,Kaduna,Kaduna,unknown
CUST117619,U54212,Kaduna,Kaduna,300003
CUST117620,U35920,Abuja,FCT,200002
CUST117621,U12841,Unknown,Unknown,400004
CUST117622,U75185,Ibadan,Oyo,200002
CUST117623,U61410,Ibadan,Oyo,400004
CUST117624,U30750,Abuja,FCT,300003
CUST117625,U49783,Lagos,Lagos,unknown
CUST117626,U82001,Enugu,Enugu,200002
CUST117627,U46394,Port Harcourt,Rivers,unknown
CUST117628,U39850,Ibadan,Oyo,300003
CUST117629,U34896,Unknown,Unknown,100001
CUST117630,U73771,Benin,Edo,300003
CUST117631,U89537,Lagos,Lagos,300003
CUST117632,U75422,Unknown,Unknown,300003
CUST117633,U66735,Unknown,Unknown,100001
CUST117634,U67030,Kano,Kano,100001
CUST117635,U30948,Kaduna,Kaduna,300003
CUST117636,U73876,Enugu,Enugu,100001
CUST117637,U97266,Kaduna,Kaduna,400004
CUST117638,U17832,Unknown,Unknown,300003
CUST117639,U56316,Abuja,FCT,200002
CUST117640,U23895,Kano,Kano,400004
CUST117641,U18769,Kaduna,Kaduna,300003
CUST117642,U52373,Port Harcourt,Rivers,200002
CUST117643,U72482,Benin,Edo,200002
CUST117644,U89667,Benin,Edo,unknown
CUST117645,U47921,Enugu,Enugu,unknown
CUST117646,U28543,Port Harcourt,Rivers,200002
CUST117647,U40821,Kaduna,Kaduna,300003
CUST117648,U77995,Kaduna,Kaduna,300003
CUST117649,U74779,Unknown,Unknown,300003
CUST117650,U38364,Kaduna,Kaduna,300003
CUST117651,U64571,Port Harcourt,Rivers,200002
CUST117652,U74291,Benin,Edo,100001
CUST117653,U11699,Unknown,Unknown,100001
CUST117654,U50371,Lagos,Lagos,300003
CUST117655,U92773,Port Harcourt,Rivers,unknown
CUST117656,U30788,Abuja,FCT,200002
CUST117657,U54378,Kaduna,Kaduna,100001
CUST117658,U92635,Benin,Edo,200002
CUST117659,U50712,Kaduna,Kaduna,unknown
CUST117660,U99660,Abuja,FCT,200002
CUST117661,U91065,Benin,Edo,unknown
CUST117662,U66229,Enugu,Enugu,unknown
CUST117663,U90167,Kaduna,Kaduna,400004
CUST117664,U25970,Unknown,Unknown,unknown
CUST117665,U88527,Kano,Kano,400004
CUST117666,U26964,Port Harcourt,Rivers,unknown
CUST117667,U79420,Abuja,FCT,unknown
CUST117668,U46948,Kaduna,Kaduna,200002
CUST117669,U54708,Lagos,Lagos,400004
CUST117670,U58936,Benin,Edo,100001
CUST117671,U26794,Abuja,FCT,100001
CUST117672,U58439,Port Harcourt,Rivers,200002
CUST117673,U84098,Kaduna,Kaduna,100001
CUST117674,U72065,Lagos,Lagos,100001
CUST117675,U18273,Benin,Edo,unknown
CUST117676,U12321,Port Harcourt,Rivers,300003
CUST117677,U68599,Benin,Edo,300003
CUST117678,U58497,Port Harcourt,Rivers,100001
CUST117679,U64657,Kaduna,Kaduna,200002
CUST117680,U42258,Kano,Kano,200002
CUST117681,U37453,Ibadan,Oyo,400004
CUST117682,U52755,Unknown,Unknown,200002
CUST117683,U40597,Kano,Kano,200002
CUST117684,U50964,Ibadan,Oyo,unknown
CUST117685,U93082,Kaduna,Kaduna,unknown
CUST117686,U72414,Kaduna,Kaduna,100001
CUST117687,U46769,Kaduna,Kaduna,200002
CUST117688,U82744,Ibadan,Oyo,300003
CUST117689,U54663,Lagos,Lagos,200002
CUST117690,U85657,Abuja,FCT,200002
CUST117691,U53392,Ibadan,Oyo,100001
CUST117692,U35477,Abuja,FCT,300003
CUST117693,U26663,Port Harcourt,Rivers,100001
CUST117694,U52183,Unknown,Unknown,200002
CUST117695,U92926,Unknown,Unknown,300003
CUST117696,U85009,Unknown,Unknown,200002
CUST117697,U40005,Enugu,Enugu,100001
CUST117698,U87704,Ibadan,Oyo,100001
CUST117699,U89873,Lagos,Lagos,unknown
CUST117700,U41066,Port Harcourt,Rivers,300003
CUST117701,U42649,Kaduna,Kaduna,unknown
CUST117702,U74040,Ibadan,Oyo,300003
CUST117703,U83832,Abuja,FCT,400004
CUST117704,U71571,Kaduna,Kaduna,300003
CUST117705,U12542,Enugu,Enugu,200002
CUST117706,U51085,Unknown,Unknown,300003
CUST117707,U76972,Abuja,FCT,unknown
CUST117708,U22528,Kano,Kano,100001
CUST117709,U60350,Benin,Edo,100001
CUST117710,U29445,Abuja,FCT,300003
CUST117711,U91737,Abuja,FCT,400004
CUST117712,U52159,Ibadan,Oyo,100001
CUST117713,U20657,Kaduna,Kaduna,100001
CUST117714,U79367,Kano,Kano,100001
CUST117715,U74348,Unknown,Unknown,400004
CUST117716,U70645,Ibadan,Oyo,unknown
CUST117717,U88983,Port Harcourt,Rivers,300003
CUST117718,U44866,Kaduna,Kaduna,400004
CUST117719,U18772,Lagos,Lagos,300003
CUST117720,U68914,Unknown,Unknown,200002
CUST117721,U61062,Ibadan,Oyo,300003
CUST117722,U35320,Unknown,Unknown,100001
CUST117723,U46203,Kaduna,Kaduna,400004
CUST117724,U28754,Port Harcourt,Rivers,400004
CUST117725,U57681,Port Harcourt,Rivers,unknown
CUST117726,U17736,Unknown,Unknown,200002
CUST117727,U72094,Port Harcourt,Rivers,unknown
CUST117728,U42320,Ibadan,Oyo,unknown
CUST117729,U39272,Unknown,Unknown,200002
CUST117730,U92977,Ibadan,Oyo,100001
CUST117731,U10400,Port Harcourt,Rivers,400004
CUST117732,U52888,Enugu,Enugu,300003
CUST117733,U56683,Benin,Edo,200002
CUST117734,U91350,Lagos,Lagos,unknown
CUST117735,U73249,Kaduna,Kaduna,300003
CUST117736,U83646,Lagos,Lagos,200002
CUST117737,U29152,Ibadan,Oyo,200002
CUST117738,U45750,Benin,Edo,100001
CUST117739,U51947,Benin,Edo,100001
CUST117740,U73530,Enugu,Enugu,400004
CUST117741,U51178,Kano,Kano,400004
CUST117742,U89268,Kano,Kano,300003
CUST117743,U80295,Ibadan,Oyo,400004
CUST117744,U36222,Benin,Edo,200002
CUST117745,U94651,Enugu,Enugu,200002
CUST117746,U34667,Lagos,Lagos,200002
CUST117747,U88326,Unknown,Unknown,200002
CUST117748,U89309,Kaduna,Kaduna,100001
CUST117749,U25776,Enugu,Enugu,200002
CUST117750,U48747,Unknown,Unknown,200002
CUST117751,U17938,Port Harcourt,Rivers,200002
CUST117752,U35551,Ibadan,Oyo,unknown
CUST117753,U78616,Enugu,Enugu,300003
CUST117754,U76077,Benin,Edo,300003
CUST117755,U47022,Abuja,FCT,200002
CUST117756,U42535,Abuja,FCT,200002
CUST117757,U59284,Enugu,Enugu,300003
CUST117758,U65442,Unknown,Unknown,400004
CUST117759,U11430,Unknown,Unknown,unknown
CUST117760,U49082,Enugu,Enugu,unknown
CUST117761,U44208,Kaduna,Kaduna,400004
CUST117762,U36770,Port Harcourt,Rivers,200002
CUST117763,U28882,Lagos,Lagos,300003
CUST117764,U48810,Enugu,Enugu,unknown
CUST117765,U13313,Kaduna,Kaduna,400004
CUST117766,U13777,Abuja,FCT,400004
CUST117767,U95411,Unknown,Unknown,100001
CUST117768,U94408,Ibadan,Oyo,400004
CUST117769,U65236,Unknown,Unknown,100001
CUST117770,U20316,Port Harcourt,Rivers,100001
CUST117771,U58317,Kaduna,Kaduna,unknown
CUST117772,U70940,Abuja,FCT,200002
CUST117773,U29348,Port Harcourt,Rivers,200002
CUST117774,U68547,Lagos,Lagos,400004
CUST117775,U92036,Kano,Kano,300003
CUST117776,U60072,Ibadan,Oyo,300003
CUST117777,U82779,Lagos,Lagos,100001
CUST117778,U30575,Unknown,Unknown,400004
CUST117779,U87836,Benin,Edo,400004
CUST117780,U68214,Benin,Edo,200002
CUST117781,U51168,Abuja,FCT,300003
CUST117782,U24122,Enugu,Enugu,unknown
CUST117783,U45855,Unknown,Unknown,400004
CUST117784,U69761,Benin,Edo,400004
CUST117785,U46169,Kaduna,Kaduna,200002
CUST117786,U35923,Kano,Kano,unknown
CUST117787,U89500,Abuja,FCT,unknown
CUST117788,U69419,Ibadan,Oyo,unknown
CUST117789,U47324,Lagos,Lagos,unknown
CUST117790,U31351,Lagos,Lagos,300003
CUST117791,U86871,Benin,Edo,100001
CUST117792,U26847,Abuja,FCT,unknown
CUST117793,U52310,Benin,Edo,100001
CUST117794,U12222,Lagos,Lagos,100001
CUST117795,U26241,Port Harcourt,Rivers,200002
CUST117796,U16871,Unknown,Unknown,unknown
CUST117797,U52799,Abuja,FCT,300003
CUST117798,U82427,Kaduna,Kaduna,200002
CUST117799,U72534,Benin,Edo,200002
CUST117800,U58342,Benin,Edo,100001
CUST117801,U28579,Enugu,Enugu,400004
CUST117802,U51322,Kano,Kano,300003
CUST117803,U59155,Ibadan,Oyo,unknown
CUST117804,U82106,Benin,Edo,unknown
CUST117805,U13337,Kaduna,Kaduna,300003
CUST117806,U92429,Ibadan,Oyo,unknown
CUST117807,U66919,Kano,Kano,400004
CUST117808,U94715,Enugu,Enugu,400004
CUST117809,U52452,Benin,Edo,unknown
CUST117810,U61843,Ibadan,Oyo,200002
CUST117811,U33330,Ibadan,Oyo,unknown
CUST117812,U52809,Ibadan,Oyo,unknown
CUST117813,U90357,Lagos,Lagos,300003
CUST117814,U14526,Kano,Kano,400004
CUST117815,U94360,Kaduna,Kaduna,200002
CUST117816,U47081,Enugu,Enugu,300003
CUST117817,U52469,Kano,Kano,300003
CUST117818,U84136,Port Harcourt,Rivers,200002
CUST117819,U84518,Lagos,Lagos,200002
CUST117820,U15161,Enugu,Enugu,300003
CUST117821,U77070,Port Harcourt,Rivers,unknown
CUST117822,U17321,Ibadan,Oyo,200002
CUST117823,U27284,Kano,Kano,100001
CUST117824,U75100,Kaduna,Kaduna,200002
CUST117825,U18372,Enugu,Enugu,300003
CUST117826,U18899,Unknown,Unknown,100001
CUST117827,U28338,Port Harcourt,Rivers,300003
CUST117828,U29866,Lagos,Lagos,400004
CUST117829,U23402,Lagos,Lagos,400004
CUST117830,U78521,Lagos,Lagos,unknown
CUST117831,U31414,Abuja,FCT,200002
CUST117832,U40803,Abuja,FCT,300003
CUST117833,U22040,Enugu,Enugu,100001
CUST117834,U57227,Unknown,Unknown,200002
CUST117835,U56803,Kaduna,Kaduna,unknown
CUST117836,U54323,Ibadan,Oyo,300003
CUST117837,U20637,Abuja,FCT,300003
CUST117838,U64085,Port Harcourt,Rivers,400004
CUST117839,U55032,Kano,Kano,unknown
CUST117840,U19119,Unknown,Unknown,300003
CUST117841,U74547,Kaduna,Kaduna,400004
CUST117842,U62502,Port Harcourt,Rivers,400004
CUST117843,U81448,Unknown,Unknown,100001
CUST117844,U18146,Port Harcourt,Rivers,unknown
CUST117845,U78770,Kaduna,Kaduna,unknown
CUST117846,U64572,Lagos,Lagos,300003
CUST117847,U94124,Ibadan,Oyo,100001
CUST117848,U61903,Ibadan,Oyo,200002
CUST117849,U30314,Benin,Edo,300003
CUST117850,U81840,Abuja,FCT,400004
CUST117851,U21727,Enugu,Enugu,200002
CUST117852,U37165,Kano,Kano,200002
CUST117853,U68785,Benin,Edo,300003
CUST117854,U30848,Benin,Edo,100001
CUST117855,U25105,Benin,Edo,unknown
CUST117856,U44177,Kaduna,Kaduna,100001
CUST117857,U39805,Ibadan,Oyo,300003
CUST117858,U41360,Kaduna,Kaduna,unknown
CUST117859,U17407,Unknown,Unknown,200002
CUST117860,U94509,Ibadan,Oyo,400004
CUST117861,U99590,Lagos,Lagos,100001
CUST117862,U83096,Port Harcourt,Rivers,unknown
CUST117863,U13175,Lagos,Lagos,100001
CUST117864,U16879,Enugu,Enugu,unknown
CUST117865,U94266,Lagos,Lagos,400004
CUST117866,U39559,Ibadan,Oyo,300003
CUST117867,U72743,Lagos,Lagos,300003
CUST117868,U15556,Abuja,FCT,unknown
CUST117869,U15528,Lagos,Lagos,unknown
CUST117870,U38704,Kano,Kano,300003
CUST117871,U40495,Enugu,Enugu,200002
CUST117872,U30005,Port Harcourt,Rivers,200002
CUST117873,U28045,Kaduna,Kaduna,200002
CUST117874,U75612,Kano,Kano,400004
CUST117875,U51872,Kano,Kano,unknown
CUST117876,U52329,Kano,Kano,100001
CUST117877,U60793,Kaduna,Kaduna,100001
CUST117878,U93142,Abuja,FCT,unknown
CUST117879,U97852,Abuja,FCT,300003
CUST117880,U61879,Kaduna,Kaduna,unknown
CUST117881,U12523,Unknown,Unknown,200002
CUST117882,U76879,Abuja,FCT,200002
CUST117883,U47963,Ibadan,Oyo,100001
CUST117884,U74517,Kaduna,Kaduna,unknown
CUST117885,U13081,Abuja,FCT,100001
CUST117886,U97771,Ibadan,Oyo,300003
CUST117887,U64386,Lagos,Lagos,400004
CUST117888,U82093,Abuja,FCT,400004
CUST117889,U18907,Enugu,Enugu,300003
CUST117890,U15259,Lagos,Lagos,200002
CUST117891,U36230,Lagos,Lagos,200002
CUST117892,U87289,Abuja,FCT,200002
CUST117893,U14719,Ibadan,Oyo,100001
CUST117894,U37372,Enugu,Enugu,100001
CUST117895,U40081,Ibadan,Oyo,400004
CUST117896,U86380,Kano,Kano,200002
CUST117897,U74417,Ibadan,Oyo,200002
CUST117898,U10937,Ibadan,Oyo,300003
CUST117899,U55794,Unknown,Unknown,400004
CUST117900,U20567,Benin,Edo,100001
CUST117901,U86229,Port Harcourt,Rivers,400004
CUST117902,U58249,Benin,Edo,200002
CUST117903,U76735,Enugu,Enugu,200002
CUST117904,U31519,Enugu,Enugu,100001
CUST117905,U62059,Kaduna,Kaduna,100001
CUST117906,U37889,Ibadan,Oyo,400004
CUST117907,U29956,Lagos,Lagos,unknown
CUST117908,U80284,Benin,Edo,200002
CUST117909,U10963,Kaduna,Kaduna,200002
CUST117910,U92271,Kano,Kano,unknown
CUST117911,U91630,Port Harcourt,Rivers,400004
CUST117912,U46885,Ibadan,Oyo,300003
CUST117913,U44818,Kaduna,Kaduna,300003
CUST117914,U82910,Benin,Edo,200002
CUST117915,U59060,Kano,Kano,300003
CUST117916,U76962,Unknown,Unknown,400004
CUST117917,U60910,Port Harcourt,Rivers,300003
CUST117918,U30953,Enugu,Enugu,100001
CUST117919,U36422,Unknown,Unknown,400004
CUST117920,U89641,Ibadan,Oyo,unknown
CUST117921,U43590,Port Harcourt,Rivers,200002
CUST117922,U53841,Lagos,Lagos,400004
CUST117923,U35660,Unknown,Unknown,300003
CUST117924,U52868,Lagos,Lagos,400004
CUST117925,U44123,Abuja,FCT,unknown
CUST117926,U61463,Unknown,Unknown,400004
CUST117927,U25619,Kano,Kano,unknown
CUST117928,U95257,Ibadan,Oyo,unknown
CUST117929,U47405,Unknown,Unknown,400004
CUST117930,U69198,Unknown,Unknown,200002
CUST117931,U13777,Abuja,FCT,200002
CUST117932,U68398,Port Harcourt,Rivers,300003
CUST117933,U89084,Port Harcourt,Rivers,400004
CUST117934,U95381,Kano,Kano,400004
CUST117935,U98060,Port Harcourt,Rivers,100001
CUST117936,U77083,Benin,Edo,200002
CUST117937,U63174,Abuja,FCT,unknown
CUST117938,U36816,Benin,Edo,100001
CUST117939,U34226,Benin,Edo,400004
CUST117940,U24770,Abuja,FCT,100001
CUST117941,U15460,Benin,Edo,200002
CUST117942,U60784,Benin,Edo,400004
CUST117943,U23989,Benin,Edo,200002
CUST117944,U36946,Kano,Kano,100001
CUST117945,U36233,Enugu,Enugu,300003
CUST117946,U84738,Kano,Kano,unknown
CUST117947,U49139,Lagos,Lagos,unknown
CUST117948,U98369,Unknown,Unknown,300003
CUST117949,U38094,Port Harcourt,Rivers,300003
CUST117950,U87759,Abuja,FCT,300003
CUST117951,U49763,Benin,Edo,200002
CUST117952,U57308,Kaduna,Kaduna,400004
CUST117953,U70788,Abuja,FCT,300003
CUST117954,U17126,Ibadan,Oyo,200002
CUST117955,U94912,Abuja,FCT,100001
CUST117956,U92066,Unknown,Unknown,100001
CUST117957,U40121,Abuja,FCT,300003
CUST117958,U84297,Abuja,FCT,100001
CUST117959,U43073,Kano,Kano,300003
CUST117960,U38417,Kano,Kano,100001
CUST117961,U76990,Enugu,Enugu,100001
CUST117962,U13121,Lagos,Lagos,400004
CUST117963,U50619,Abuja,FCT,400004
CUST117964,U11620,Benin,Edo,100001
CUST117965,U38367,Abuja,FCT,400004
CUST117966,U33713,Ibadan,Oyo,300003
CUST117967,U53769,Benin,Edo,unknown
CUST117968,U37047,Enugu,Enugu,300003
CUST117969,U75482,Kano,Kano,400004
CUST117970,U60930,Kaduna,Kaduna,200002
CUST117971,U52907,Benin,Edo,100001
CUST117972,U70015,Kano,Kano,400004
CUST117973,U61216,Ibadan,Oyo,400004
CUST117974,U88880,Benin,Edo,400004
CUST117975,U31660,Benin,Edo,300003
CUST117976,U74445,Benin,Edo,100001
CUST117977,U72937,Lagos,Lagos,unknown
CUST117978,U83509,Benin,Edo,400004
CUST117979,U88215,Lagos,Lagos,200002
CUST117980,U47400,Kano,Kano,100001
CUST117981,U97428,Enugu,Enugu,unknown
CUST117982,U42573,Lagos,Lagos,200002
CUST117983,U20180,Lagos,Lagos,unknown
CUST117984,U90788,Benin,Edo,unknown
CUST117985,U24058,Enugu,Enugu,100001
CUST117986,U10035,Benin,Edo,300003
CUST117987,U14089,Kano,Kano,200002
CUST117988,U91169,Benin,Edo,400004
CUST117989,U16557,Port Harcourt,Rivers,unknown
CUST117990,U11469,Unknown,Unknown,200002
CUST117991,U45944,Kano,Kano,100001
CUST117992,U10001,Abuja,FCT,200002
CUST117993,U49773,Enugu,Enugu,400004
CUST117994,U68334,Port Harcourt,Rivers,400004
CUST117995,U59993,Lagos,Lagos,100001
CUST117996,U84463,Port Harcourt,Rivers,200002
CUST117997,U30904,Unknown,Unknown,300003
CUST117998,U22744,Kano,Kano,300003
CUST117999,U17017,Enugu,Enugu,unknown
CUST118000,U58241,Port Harcourt,Rivers,unknown
CUST118001,U38220,Ibadan,Oyo,200002
CUST118002,U94642,Lagos,Lagos,unknown
CUST118003,U35006,Port Harcourt,Rivers,400004
CUST118004,U65465,Enugu,Enugu,100001
CUST118005,U58866,Ibadan,Oyo,unknown
CUST118006,U19974,Abuja,FCT,300003
CUST118007,U46697,Kano,Kano,400004
CUST118008,U64720,Kano,Kano,300003
CUST118009,U95672,Abuja,FCT,unknown
CUST118010,U12935,Benin,Edo,unknown
CUST118011,U48989,Ibadan,Oyo,400004
CUST118012,U14586,Lagos,Lagos,300003
CUST118013,U25738,Port Harcourt,Rivers,100001
CUST118014,U49590,Unknown,Unknown,100001
CUST118015,U28591,Enugu,Enugu,400004
CUST118016,U44435,Benin,Edo,unknown
CUST118017,U69890,Lagos,Lagos,400004
CUST118018,U36825,Unknown,Unknown,300003
CUST118019,U25771,Unknown,Unknown,100001
CUST118020,U93454,Lagos,Lagos,unknown
CUST118021,U99368,Benin,Edo,300003
CUST118022,U13980,Enugu,Enugu,100001
CUST118023,U72456,Abuja,FCT,100001
CUST118024,U32882,Kaduna,Kaduna,200002
CUST118025,U11880,Kaduna,Kaduna,unknown
CUST118026,U24756,Benin,Edo,400004
CUST118027,U21284,Unknown,Unknown,200002
CUST118028,U40776,Port Harcourt,Rivers,100001
CUST118029,U69669,Abuja,FCT,unknown
CUST118030,U85992,Abuja,FCT,unknown
CUST118031,U83065,Benin,Edo,200002
CUST118032,U45800,Enugu,Enugu,300003
CUST118033,U45398,Benin,Edo,300003
CUST118034,U12956,Port Harcourt,Rivers,400004
CUST118035,U83823,Kano,Kano,unknown
CUST118036,U72878,Kaduna,Kaduna,200002
CUST118037,U18294,Benin,Edo,100001
CUST118038,U30092,Abuja,FCT,300003
CUST118039,U38242,Enugu,Enugu,200002
CUST118040,U18540,Kaduna,Kaduna,400004
CUST118041,U62106,Ibadan,Oyo,400004
CUST118042,U98869,Lagos,Lagos,unknown
CUST118043,U59469,Abuja,FCT,400004
CUST118044,U13918,Ibadan,Oyo,400004
CUST118045,U14870,Enugu,Enugu,300003
CUST118046,U75198,Abuja,FCT,300003
CUST118047,U66687,Benin,Edo,400004
CUST118048,U71040,Abuja,FCT,unknown
CUST118049,U64057,Enugu,Enugu,300003
CUST118050,U32940,Abuja,FCT,300003
CUST118051,U11739,Port Harcourt,Rivers,400004
CUST118052,U85597,Unknown,Unknown,unknown
CUST118053,U15771,Ibadan,Oyo,400004
CUST118054,U96063,Kano,Kano,100001
CUST118055,U18258,Unknown,Unknown,100001
CUST118056,U46808,Enugu,Enugu,unknown
CUST118057,U46905,Kaduna,Kaduna,100001
CUST118058,U72805,Port Harcourt,Rivers,unknown
CUST118059,U36568,Ibadan,Oyo,100001
CUST118060,U45033,Enugu,Enugu,200002
CUST118061,U13199,Ibadan,Oyo,300003
CUST118062,U97981,Abuja,FCT,400004
CUST118063,U45646,Benin,Edo,unknown
CUST118064,U34650,Unknown,Unknown,100001
CUST118065,U40778,Abuja,FCT,200002
CUST118066,U68718,Lagos,Lagos,100001
CUST118067,U10255,Kaduna,Kaduna,200002
CUST118068,U95220,Lagos,Lagos,400004
CUST118069,U15783,Lagos,Lagos,300003
CUST118070,U83821,Port Harcourt,Rivers,300003
CUST118071,U67061,Kano,Kano,200002
CUST118072,U83261,Unknown,Unknown,100001
CUST118073,U74032,Abuja,FCT,300003
CUST118074,U40345,Lagos,Lagos,100001
CUST118075,U16198,Lagos,Lagos,unknown
CUST118076,U47554,Kaduna,Kaduna,100001
CUST118077,U57714,Abuja,FCT,unknown
CUST118078,U21588,Unknown,Unknown,unknown
CUST118079,U88387,Unknown,Unknown,300003
CUST118080,U58142,Abuja,FCT,unknown
CUST118081,U69802,Port Harcourt,Rivers,100001
CUST118082,U71928,Abuja,FCT,400004
CUST118083,U81380,Benin,Edo,100001
CUST118084,U31482,Enugu,Enugu,200002
CUST118085,U58924,Benin,Edo,200002
CUST118086,U96324,Port Harcourt,Rivers,100001
CUST118087,U58663,Port Harcourt,Rivers,200002
CUST118088,U82223,Abuja,FCT,400004
CUST118089,U80879,Abuja,FCT,200002
CUST118090,U29096,Kano,Kano,300003
CUST118091,U52036,Kaduna,Kaduna,400004
CUST118092,U93796,Benin,Edo,300003
CUST118093,U55454,Unknown,Unknown,300003
CUST118094,U63346,Kano,Kano,400004
CUST118095,U32801,Ibadan,Oyo,300003
CUST118096,U86049,Unknown,Unknown,200002
CUST118097,U62662,Kano,Kano,100001
CUST118098,U58773,Lagos,Lagos,400004
CUST118099,U71274,Kano,Kano,100001
CUST118100,U55539,Kano,Kano,400004
CUST118101,U48331,Kano,Kano,400004
CUST118102,U29350,Abuja,FCT,300003
CUST118103,U98166,Benin,Edo,100001
CUST118104,U74816,Kano,Kano,200002
CUST118105,U98566,Abuja,FCT,100001
CUST118106,U81076,Kaduna,Kaduna,400004
CUST118107,U63454,Benin,Edo,200002
CUST118108,U57229,Port Harcourt,Rivers,300003
CUST118109,U66585,Unknown,Unknown,200002
CUST118110,U21330,Ibadan,Oyo,200002
CUST118111,U88925,Port Harcourt,Rivers,100001
CUST118112,U43187,Enugu,Enugu,400004
CUST118113,U28040,Kaduna,Kaduna,400004
CUST118114,U53621,Enugu,Enugu,400004
CUST118115,U57011,Lagos,Lagos,unknown
CUST118116,U94602,Lagos,Lagos,300003
CUST118117,U71152,Kano,Kano,100001
CUST118118,U69083,Kaduna,Kaduna,400004
CUST118119,U80675,Port Harcourt,Rivers,200002
CUST118120,U99173,Kaduna,Kaduna,unknown
CUST118121,U31532,Port Harcourt,Rivers,300003
CUST118122,U15604,Ibadan,Oyo,400004
CUST118123,U55017,Enugu,Enugu,unknown
CUST118124,U76368,Port Harcourt,Rivers,300003
CUST118125,U91928,Ibadan,Oyo,200002
CUST118126,U29012,Kaduna,Kaduna,unknown
CUST118127,U88484,Ibadan,Oyo,100001
CUST118128,U54780,Unknown,Unknown,300003
CUST118129,U80806,Ibadan,Oyo,unknown
CUST118130,U92928,Ibadan,Oyo,unknown
CUST118131,U30896,Kano,Kano,300003
CUST118132,U85195,Lagos,Lagos,unknown
CUST118133,U28287,Enugu,Enugu,unknown
CUST118134,U36976,Unknown,Unknown,300003
CUST118135,U61950,Unknown,Unknown,200002
CUST118136,U20714,Lagos,Lagos,100001
CUST118137,U64916,Benin,Edo,300003
CUST118138,U24664,Port Harcourt,Rivers,400004
CUST118139,U75717,Ibadan,Oyo,unknown
CUST118140,U81302,Kaduna,Kaduna,100001
CUST118141,U15502,Ibadan,Oyo,100001
CUST118142,U78100,Kaduna,Kaduna,300003
CUST118143,U23607,Ibadan,Oyo,400004
CUST118144,U85427,Unknown,Unknown,400004
CUST118145,U10529,Benin,Edo,200002
CUST118146,U43386,Lagos,Lagos,400004
CUST118147,U82148,Abuja,FCT,300003
CUST118148,U97115,Enugu,Enugu,100001
CUST118149,U31587,Enugu,Enugu,100001
CUST118150,U39724,Port Harcourt,Rivers,400004
CUST118151,U99654,Lagos,Lagos,unknown
CUST118152,U53895,Kaduna,Kaduna,200002
CUST118153,U74117,Enugu,Enugu,400004
CUST118154,U25325,Kaduna,Kaduna,300003
CUST118155,U52662,Lagos,Lagos,200002
CUST118156,U58932,Port Harcourt,Rivers,400004
CUST118157,U81886,Abuja,FCT,200002
CUST118158,U61768,Lagos,Lagos,unknown
CUST118159,U78566,Kano,Kano,300003
CUST118160,U96100,Port Harcourt,Rivers,400004
CUST118161,U61485,Kaduna,Kaduna,100001
CUST118162,U38714,Benin,Edo,300003
CUST118163,U85631,Unknown,Unknown,unknown
CUST118164,U56023,Unknown,Unknown,unknown
CUST118165,U63477,Benin,Edo,100001
CUST118166,U23949,Abuja,FCT,300003
CUST118167,U39597,Unknown,Unknown,400004
CUST118168,U93947,Abuja,FCT,100001
CUST118169,U94397,Port Harcourt,Rivers,400004
CUST118170,U69461,Benin,Edo,200002
CUST118171,U30408,Abuja,FCT,400004
CUST118172,U34684,Kano,Kano,200002
CUST118173,U10078,Abuja,FCT,400004
CUST118174,U76127,Ibadan,Oyo,200002
CUST118175,U24129,Port Harcourt,Rivers,300003
CUST118176,U74907,Kano,Kano,unknown
CUST118177,U28920,Benin,Edo,300003
CUST118178,U19464,Enugu,Enugu,100001
CUST118179,U50180,Kaduna,Kaduna,300003
CUST118180,U41697,Unknown,Unknown,300003
CUST118181,U63230,Ibadan,Oyo,unknown
CUST118182,U49696,Ibadan,Oyo,300003
CUST118183,U37426,Enugu,Enugu,100001
CUST118184,U81036,Unknown,Unknown,300003
CUST118185,U93656,Abuja,FCT,300003
CUST118186,U22659,Benin,Edo,300003
CUST118187,U35035,Kaduna,Kaduna,300003
CUST118188,U13080,Kano,Kano,unknown
CUST118189,U12125,Kano,Kano,unknown
CUST118190,U14076,Kaduna,Kaduna,100001
CUST118191,U48769,Lagos,Lagos,100001
CUST118192,U25869,Benin,Edo,100001
CUST118193,U37143,Unknown,Unknown,300003
CUST118194,U34341,Benin,Edo,400004
CUST118195,U99192,Enugu,Enugu,300003
CUST118196,U19350,Ibadan,Oyo,400004
CUST118197,U18784,Lagos,Lagos,100001
CUST118198,U43218,Unknown,Unknown,300003
CUST118199,U69323,Benin,Edo,100001
CUST118200,U25591,Port Harcourt,Rivers,unknown
CUST118201,U65301,Ibadan,Oyo,100001
CUST118202,U56860,Benin,Edo,300003
CUST118203,U96715,Benin,Edo,unknown
CUST118204,U62822,Unknown,Unknown,unknown
