order_id,order_item_id,product_id,seller_id,price,freight_value,total_order_value
ORD211623,4,PROD10340,SELL2856,,20,20
ORD239148,1,PROD11520,SELL7287,20,15,35
ORD238391,4,PROD11685,SELL4377,,5,5
ORD216598,3,PROD10351,SELL8447,75,20,95
ORD211719,3,PROD11667,SELL3823,75,20,95
ORD236880,3,PROD10689,SELL3960,50,5,55
ORD228838,2,PROD11987,SELL1345,20,20,40
ORD222023,2,PROD11028,SELL3873,,20,20
ORD202104,2,PROD11369,SELL3713,120,0,120
ORD236841,2,PROD10373,SELL1734,50,10,60
ORD205430,1,PROD11120,SELL1155,10,20,30
ORD214323,1,PROD11648,SELL5497,,20,20
ORD206681,2,PROD11967,SELL4122,20,0,20
ORD210206,4,PROD11173,SELL5188,75,15,90
ORD226292,3,PROD11347,SELL6890,,20,20
ORD249952,2,PROD10776,SELL2382,50,10,60
ORD242141,4,PROD11346,SELL2892,20,15,35
ORD204701,2,PROD11064,SELL9345,10,15,25
ORD230740,4,PROD11960,SELL1469,120,10,130
ORD229092,1,PROD11889,SELL4712,,15,15
ORD209876,1,PROD10494,SELL4704,120,5,125
ORD236252,1,PROD11111,SELL3419,35,15,50
ORD244039,4,PROD10095,SELL9172,50,15,65
ORD213491,3,PROD10937,SELL6038,50,15,65
ORD222182,3,PROD11711,SELL2808,50,5,55
ORD244868,1,PROD11434,SELL4258,120,5,125
ORD243789,3,PROD11628,SELL7221,35,15,50
ORD208276,3,PROD10510,SELL4793,20,20,40
ORD214975,3,PROD11375,SELL2208,35,0,35
ORD239822,3,PROD10222,SELL5525,50,20,70
ORD249053,1,PROD10848,SELL8409,50,5,55
ORD243298,3,PROD10251,SELL5599,10,20,30
ORD221416,2,PROD11347,SELL1473,10,20,30
ORD211188,3,PROD10382,SELL3814,10,20,30
ORD243068,1,PROD10073,SELL7954,120,0,120
ORD231485,1,PROD11683,SELL5703,20,10,30
ORD249196,4,PROD10758,SELL5329,10,20,30
ORD225690,4,PROD11266,SELL5330,75,15,90
ORD233408,3,PROD10003,SELL3077,,10,10
ORD239840,1,PROD10510,SELL4241,75,20,95
ORD236730,1,PROD10010,SELL1628,75,15,90
ORD211626,1,PROD11891,SELL9002,10,15,25
ORD233981,4,PROD10668,SELL1324,120,15,135
ORD212693,3,PROD11320,SELL9330,20,10,30
ORD245874,1,PROD10741,SELL8260,10,5,15
ORD219268,3,PROD11354,SELL5344,120,20,140
ORD248182,2,PROD10814,SELL1654,50,10,60
ORD211802,2,PROD10831,SELL6528,50,0,50
ORD240875,4,PROD11908,SELL2730,120,15,135
ORD208526,1,PROD10969,SELL3969,,0,0
ORD241558,4,PROD10849,SELL2865,50,20,70
ORD211835,4,PROD11825,SELL5595,35,10,45
ORD206452,1,PROD10834,SELL6225,,10,10
ORD238288,1,PROD10141,SELL6212,10,0,10
ORD223261,1,PROD10823,SELL3711,120,5,125
ORD224355,2,PROD10916,SELL9964,20,0,20
ORD219201,1,PROD11267,SELL8070,50,0,50
ORD200352,1,PROD10721,SELL3585,10,15,25
ORD244656,4,PROD10513,SELL8337,120,20,140
ORD225875,2,PROD11287,SELL5554,20,10,30
ORD225609,2,PROD11698,SELL7365,35,0,35
ORD221444,4,PROD10861,SELL9157,35,15,50
ORD200569,1,PROD11286,SELL5712,50,5,55
ORD214800,1,PROD11792,SELL8977,10,0,10
ORD225902,2,PROD11798,SELL6586,20,5,25
ORD233982,4,PROD10112,SELL3830,20,10,30
ORD213042,3,PROD11526,SELL1382,50,20,70
ORD234470,2,PROD10855,SELL1742,50,10,60
ORD245117,4,PROD10992,SELL5951,50,15,65
ORD207377,4,PROD10197,SELL2980,35,0,35
ORD203131,2,PROD11319,SELL5776,50,20,70
ORD224564,1,PROD11800,SELL3858,35,0,35
ORD208520,3,PROD10020,SELL3394,120,5,125
ORD231743,2,PROD11993,SELL3157,75,0,75
ORD246879,3,PROD11246,SELL7060,,15,15
ORD234238,3,PROD10365,SELL4172,75,15,90
ORD241471,2,PROD11976,SELL8366,10,10,20
ORD237414,4,PROD11091,SELL7551,50,0,50
ORD213457,3,PROD10572,SELL2885,75,0,75
ORD238401,1,PROD10909,SELL5723,50,20,70
ORD201679,4,PROD11269,SELL8267,,5,5
ORD228110,3,PROD10423,SELL1734,75,20,95
ORD247538,3,PROD10090,SELL8953,120,10,130
ORD230547,3,PROD11278,SELL9763,,20,20
ORD247669,2,PROD11861,SELL5234,50,10,60
ORD203767,4,PROD10361,SELL2187,50,20,70
ORD235687,2,PROD10429,SELL7826,35,10,45
ORD205614,2,PROD10654,SELL3704,10,15,25
ORD232317,3,PROD10447,SELL3195,120,20,140
ORD212775,1,PROD10349,SELL5092,35,10,45
ORD216710,3,PROD11551,SELL4229,35,5,40
ORD238225,3,PROD11887,SELL4471,,10,10
ORD211224,1,PROD11412,SELL1289,35,10,45
ORD244876,3,PROD11148,SELL7492,10,10,20
ORD241659,2,PROD10938,SELL1061,35,0,35
ORD229639,4,PROD10804,SELL6059,75,20,95
ORD248474,2,PROD11773,SELL9328,120,5,125
ORD210259,2,PROD11145,SELL9579,,0,0
ORD241023,2,PROD10520,SELL8631,120,5,125
ORD241057,2,PROD11495,SELL7738,,15,15
ORD239235,1,PROD11372,SELL1283,120,5,125
ORD241166,4,PROD11553,SELL4510,35,10,45
ORD220940,3,PROD10194,SELL2968,50,20,70
ORD212208,4,PROD10405,SELL3439,75,0,75
ORD207765,3,PROD11961,SELL5854,75,10,85
ORD228953,4,PROD10141,SELL6049,35,15,50
ORD204849,2,PROD10211,SELL7610,50,0,50
ORD217843,1,PROD11724,SELL2693,120,15,135
ORD201596,2,PROD11968,SELL9440,10,20,30
ORD228414,2,PROD10083,SELL7647,50,15,65
ORD246075,2,PROD10297,SELL6707,10,20,30
ORD232264,3,PROD11253,SELL5972,120,20,140
ORD211268,1,PROD11572,SELL3231,,20,20
ORD231901,4,PROD10253,SELL1922,75,5,80
ORD217667,1,PROD11219,SELL3827,20,15,35
ORD205790,4,PROD11927,SELL8465,120,0,120
ORD249933,2,PROD10734,SELL1146,50,20,70
ORD224344,2,PROD11196,SELL9665,,15,15
ORD204720,2,PROD11727,SELL5683,75,10,85
ORD219055,3,PROD11150,SELL4430,120,15,135
ORD218882,1,PROD11968,SELL4944,75,0,75
ORD202625,2,PROD10048,SELL2269,120,20,140
ORD229206,2,PROD11665,SELL6509,,20,20
ORD205423,3,PROD10187,SELL6911,,0,0
ORD232928,4,PROD10200,SELL5267,,15,15
ORD216795,1,PROD11216,SELL3039,75,0,75
ORD225918,1,PROD10974,SELL1046,35,20,55
ORD237255,4,PROD10544,SELL9155,,20,20
ORD241379,3,PROD10409,SELL9780,120,0,120
ORD233153,4,PROD10926,SELL1482,,20,20
ORD205911,4,PROD11994,SELL9536,,20,20
ORD226005,2,PROD11057,SELL4931,20,0,20
ORD230743,4,PROD11040,SELL1326,50,20,70
ORD229949,3,PROD10849,SELL2718,75,15,90
ORD224004,2,PROD11261,SELL6839,35,10,45
ORD244890,1,PROD10872,SELL8080,10,0,10
ORD249120,1,PROD11161,SELL6136,10,20,30
ORD237812,3,PROD10188,SELL8761,75,20,95
ORD217492,4,PROD11203,SELL8803,120,20,140
ORD219152,4,PROD11519,SELL1009,50,5,55
ORD241145,3,PROD10574,SELL4436,20,10,30
ORD216418,3,PROD11719,SELL2454,10,20,30
ORD233014,2,PROD11061,SELL5883,10,5,15
ORD214774,1,PROD10684,SELL6861,75,20,95
ORD206445,2,PROD11539,SELL8702,35,15,50
ORD245208,2,PROD10602,SELL4974,120,20,140
ORD247316,2,PROD10059,SELL3527,75,10,85
ORD225335,1,PROD11767,SELL3479,20,10,30
ORD246730,1,PROD11144,SELL3996,10,20,30
ORD243799,4,PROD11985,SELL8418,120,5,125
ORD229261,4,PROD10800,SELL6706,120,15,135
ORD226952,4,PROD10701,SELL4202,35,15,50
ORD236869,1,PROD10854,SELL5730,35,5,40
ORD234584,1,PROD10787,SELL6088,,5,5
ORD239327,2,PROD10219,SELL8202,50,15,65
ORD205423,1,PROD10683,SELL4325,,5,5
ORD211830,3,PROD11429,SELL4174,50,5,55
ORD217116,2,PROD10469,SELL1710,50,5,55
ORD208611,3,PROD11686,SELL8403,50,15,65
ORD212067,2,PROD10508,SELL4534,35,20,55
ORD217276,4,PROD11207,SELL1242,35,5,40
ORD226742,4,PROD11585,SELL8559,120,20,140
ORD228284,2,PROD11533,SELL3342,,5,5
ORD221431,2,PROD11363,SELL6882,50,0,50
ORD200891,1,PROD10458,SELL5539,20,10,30
ORD228578,3,PROD11621,SELL1969,50,20,70
ORD229836,4,PROD11252,SELL7609,20,0,20
ORD226992,2,PROD11959,SELL5850,10,10,20
ORD219771,2,PROD11995,SELL1106,10,5,15
ORD229978,3,PROD10509,SELL4713,120,0,120
ORD218506,2,PROD11105,SELL4117,20,5,25
ORD220229,3,PROD10900,SELL9755,35,0,35
ORD249207,3,PROD11452,SELL6115,75,0,75
ORD217065,2,PROD11695,SELL7961,75,5,80
ORD208157,4,PROD10590,SELL3999,35,5,40
ORD203808,4,PROD10342,SELL6936,75,10,85
ORD214373,3,PROD10442,SELL9368,50,20,70
ORD231158,1,PROD10522,SELL5288,75,10,85
ORD217426,3,PROD10227,SELL6350,,5,5
ORD201012,4,PROD11933,SELL1024,35,10,45
ORD239788,4,PROD10600,SELL7572,120,0,120
ORD229909,3,PROD10571,SELL5933,50,10,60
ORD212134,2,PROD10061,SELL8652,50,15,65
ORD216524,4,PROD11521,SELL3203,75,10,85
ORD205699,2,PROD10768,SELL3082,75,10,85
ORD229596,1,PROD10089,SELL4796,10,5,15
ORD244637,3,PROD10227,SELL1888,20,15,35
ORD220184,2,PROD10789,SELL2895,10,10,20
ORD206158,3,PROD11086,SELL1279,35,5,40
ORD204235,4,PROD10862,SELL1144,75,15,90
ORD202580,1,PROD11964,SELL5249,50,20,70
ORD224401,1,PROD10676,SELL1858,75,20,95
ORD210490,1,PROD11887,SELL2940,35,5,40
ORD224267,3,PROD11488,SELL7403,75,20,95
ORD237936,1,PROD10062,SELL5685,35,5,40
ORD216412,3,PROD10851,SELL3652,120,0,120
ORD211197,4,PROD11555,SELL8819,120,5,125
ORD215017,1,PROD10318,SELL4021,,20,20
ORD248405,4,PROD11128,SELL1644,20,0,20
ORD239162,2,PROD11003,SELL3366,20,15,35
ORD201511,4,PROD11723,SELL8808,75,5,80
ORD215966,1,PROD10792,SELL8524,,0,0
ORD246318,1,PROD11235,SELL8894,120,5,125
ORD234966,4,PROD10444,SELL3588,35,10,45
ORD221044,1,PROD10188,SELL1949,10,5,15
ORD201005,1,PROD11498,SELL7682,10,15,25
ORD248510,1,PROD10213,SELL7637,,20,20
ORD243390,4,PROD11807,SELL1382,10,0,10
ORD220007,3,PROD11416,SELL3813,20,20,40
ORD245174,4,PROD11397,SELL4440,75,5,80
ORD208784,2,PROD11077,SELL5021,120,10,130
ORD249219,3,PROD11231,SELL2910,35,20,55
ORD242757,2,PROD11145,SELL2784,10,10,20
ORD225902,1,PROD10793,SELL2554,20,10,30
ORD214089,2,PROD11235,SELL4239,35,20,55
ORD233054,4,PROD10747,SELL5375,10,15,25
ORD226438,4,PROD11262,SELL4241,20,15,35
ORD249549,1,PROD10199,SELL7343,20,0,20
ORD210869,2,PROD11207,SELL6436,50,10,60
ORD210629,1,PROD11935,SELL7873,10,20,30
ORD239396,3,PROD10469,SELL3374,,10,10
ORD229497,1,PROD11203,SELL7865,75,5,80
ORD201651,2,PROD11159,SELL4822,35,5,40
ORD218286,4,PROD11302,SELL7666,,0,0
ORD228177,2,PROD11697,SELL8699,20,10,30
ORD214262,3,PROD11944,SELL7133,120,10,130
ORD235291,1,PROD10904,SELL7896,,0,0
ORD217258,2,PROD11812,SELL2666,10,10,20
ORD209216,2,PROD11315,SELL8587,75,15,90
ORD229368,3,PROD11132,SELL4115,20,0,20
ORD211600,1,PROD10044,SELL3591,20,10,30
ORD236026,4,PROD10953,SELL5533,20,20,40
ORD208089,1,PROD10185,SELL7117,10,0,10
ORD218612,3,PROD10344,SELL1678,35,10,45
ORD232913,3,PROD10490,SELL3358,120,0,120
ORD240549,4,PROD11666,SELL9305,35,15,50
ORD203095,3,PROD10156,SELL8575,35,10,45
ORD221777,2,PROD10960,SELL1240,10,0,10
ORD239662,2,PROD10665,SELL9232,,0,0
ORD215566,3,PROD10158,SELL5197,10,20,30
ORD231651,4,PROD11864,SELL8537,20,10,30
ORD218521,1,PROD11734,SELL3364,20,15,35
ORD218131,4,PROD11390,SELL1864,35,15,50
ORD210309,4,PROD10597,SELL3044,20,0,20
ORD219546,4,PROD11750,SELL4355,50,10,60
ORD215486,4,PROD10774,SELL9708,,10,10
ORD223623,4,PROD11528,SELL9678,75,20,95
ORD247189,4,PROD10939,SELL1366,120,15,135
ORD214372,3,PROD10988,SELL4123,120,5,125
ORD224225,1,PROD10671,SELL1401,20,15,35
ORD236079,1,PROD10939,SELL3201,20,15,35
ORD227105,3,PROD10791,SELL2850,75,20,95
ORD209627,4,PROD10933,SELL3819,,15,15
ORD211710,4,PROD11375,SELL9528,120,0,120
ORD244488,1,PROD11690,SELL6740,20,20,40
ORD201565,4,PROD10230,SELL5776,75,0,75
ORD230949,3,PROD10776,SELL1082,50,20,70
ORD248168,1,PROD11722,SELL5055,75,10,85
ORD215623,2,PROD11982,SELL5524,20,0,20
ORD225850,1,PROD11257,SELL8272,20,0,20
ORD215623,1,PROD11857,SELL2297,,5,5
ORD205128,4,PROD10945,SELL3635,75,0,75
ORD215594,3,PROD10647,SELL1249,,20,20
ORD231585,1,PROD11842,SELL5764,,5,5
ORD249304,1,PROD11057,SELL5805,10,5,15
ORD227528,2,PROD11253,SELL3502,35,20,55
ORD209279,3,PROD10269,SELL2176,10,0,10
ORD212034,1,PROD10850,SELL1201,35,10,45
ORD205624,4,PROD11404,SELL6960,120,20,140
ORD239391,1,PROD11490,SELL1132,10,20,30
ORD245594,3,PROD10917,SELL3267,35,10,45
ORD246205,3,PROD10153,SELL8225,120,0,120
ORD202546,3,PROD11351,SELL8005,10,15,25
ORD244097,3,PROD11345,SELL7527,20,5,25
ORD235444,2,PROD10524,SELL7755,120,20,140
ORD239761,3,PROD11789,SELL7484,35,20,55
ORD202106,2,PROD11562,SELL2288,,5,5
ORD227303,1,PROD11360,SELL8816,20,5,25
ORD214103,3,PROD11687,SELL2028,,15,15
ORD245206,4,PROD11445,SELL8627,120,0,120
ORD221416,4,PROD10312,SELL7400,75,0,75
ORD230972,4,PROD10367,SELL3775,50,5,55
ORD214128,3,PROD11550,SELL7549,10,10,20
ORD242177,4,PROD10545,SELL3291,120,5,125
ORD207740,3,PROD11330,SELL8071,35,10,45
ORD203048,2,PROD10164,SELL1016,10,0,10
ORD207231,1,PROD10961,SELL6355,,5,5
ORD247009,4,PROD11549,SELL2758,50,0,50
ORD226906,1,PROD10306,SELL2287,120,5,125
ORD230783,2,PROD10632,SELL2486,,0,0
ORD202414,2,PROD11910,SELL9874,20,15,35
ORD213115,1,PROD10108,SELL6639,50,5,55
ORD242786,1,PROD11245,SELL3983,75,5,80
ORD215412,1,PROD10512,SELL6173,20,20,40
ORD242361,4,PROD11205,SELL5472,20,5,25
ORD239679,2,PROD10129,SELL5392,20,15,35
ORD242107,3,PROD10553,SELL3318,120,10,130
ORD249222,4,PROD11384,SELL4550,120,0,120
ORD210380,2,PROD10809,SELL7499,,0,0
ORD226059,1,PROD10082,SELL3548,75,20,95
ORD243634,2,PROD10992,SELL6012,50,20,70
ORD206732,1,PROD11459,SELL2238,,5,5
ORD215668,2,PROD10492,SELL2564,120,20,140
ORD211280,3,PROD10966,SELL1182,50,20,70
ORD201208,4,PROD11930,SELL1209,10,5,15
ORD230011,1,PROD11122,SELL5761,75,20,95
ORD202125,2,PROD11332,SELL3940,35,5,40
ORD244918,3,PROD10819,SELL5442,120,0,120
ORD216786,1,PROD11645,SELL8932,75,0,75
ORD234978,4,PROD10952,SELL1294,75,20,95
ORD237009,4,PROD10006,SELL4136,50,5,55
ORD225104,3,PROD10255,SELL2388,20,10,30
ORD246931,3,PROD11288,SELL1022,50,0,50
ORD201828,4,PROD11420,SELL2365,75,10,85
ORD215766,2,PROD11586,SELL7110,,15,15
ORD200458,3,PROD10942,SELL1709,50,15,65
ORD218989,3,PROD10474,SELL6034,50,10,60
ORD202182,2,PROD10467,SELL9257,75,10,85
ORD233174,3,PROD11219,SELL4308,,0,0
ORD245658,2,PROD11685,SELL8024,,5,5
ORD230932,2,PROD11257,SELL5617,50,10,60
ORD234964,2,PROD10610,SELL5326,75,10,85
ORD210553,1,PROD11495,SELL6990,75,0,75
ORD208159,3,PROD11716,SELL9539,50,0,50
ORD200945,2,PROD11080,SELL6141,10,5,15
ORD202715,3,PROD11402,SELL8585,50,10,60
ORD207268,1,PROD11781,SELL5608,20,0,20
ORD240001,1,PROD10949,SELL8321,75,20,95
ORD214705,2,PROD11700,SELL8434,10,5,15
ORD206664,2,PROD10572,SELL9768,120,0,120
ORD229730,2,PROD10164,SELL2558,35,20,55
ORD233510,3,PROD11454,SELL2644,75,5,80
ORD242862,4,PROD11367,SELL4704,20,10,30
ORD234876,1,PROD10149,SELL3706,,0,0
ORD212867,3,PROD10554,SELL7828,35,10,45
ORD200469,3,PROD11179,SELL8688,35,20,55
ORD204485,4,PROD10163,SELL2520,35,20,55
ORD249251,2,PROD10750,SELL5679,,10,10
ORD249619,2,PROD10567,SELL8293,20,5,25
ORD236850,4,PROD11432,SELL6458,20,0,20
ORD206027,4,PROD11964,SELL4825,35,15,50
ORD235130,4,PROD10809,SELL1134,35,15,50
ORD203904,1,PROD10524,SELL5366,50,5,55
ORD244840,1,PROD11602,SELL9503,75,10,85
ORD211778,1,PROD10894,SELL1437,10,20,30
ORD208317,3,PROD11266,SELL6758,75,5,80
ORD229354,3,PROD10939,SELL5943,10,20,30
ORD212919,3,PROD11452,SELL6608,20,0,20
ORD225812,3,PROD11169,SELL8472,50,15,65
ORD224257,4,PROD11270,SELL9464,10,5,15
ORD214431,3,PROD11125,SELL6585,75,10,85
ORD224860,1,PROD11525,SELL6620,120,0,120
ORD205294,4,PROD10491,SELL7300,35,0,35
ORD244507,3,PROD10996,SELL4013,,5,5
ORD241184,3,PROD11791,SELL4363,75,0,75
ORD243929,2,PROD10280,SELL8065,75,15,90
ORD204348,1,PROD11718,SELL7403,50,5,55
ORD216014,2,PROD10851,SELL7784,10,0,10
ORD245356,4,PROD10935,SELL8877,20,10,30
ORD229657,4,PROD10667,SELL2304,50,0,50
ORD242184,1,PROD11229,SELL4854,,20,20
ORD215828,2,PROD10583,SELL4292,10,20,30
ORD241363,1,PROD11112,SELL4052,20,0,20
ORD243290,2,PROD11931,SELL8450,75,10,85
ORD204800,2,PROD10914,SELL2553,75,5,80
ORD243784,2,PROD11940,SELL1579,10,5,15
ORD225979,3,PROD11568,SELL6919,50,0,50
ORD204025,3,PROD10512,SELL2674,50,15,65
ORD208498,4,PROD11671,SELL9785,120,20,140
ORD236773,2,PROD10904,SELL4224,20,20,40
ORD242579,4,PROD10909,SELL9847,75,5,80
ORD207544,4,PROD10037,SELL4923,20,15,35
ORD202706,4,PROD10182,SELL5342,120,15,135
ORD227914,4,PROD11852,SELL6488,10,0,10
ORD201405,1,PROD10339,SELL8798,,15,15
ORD225421,1,PROD10932,SELL7206,10,10,20
ORD244248,3,PROD11981,SELL4927,20,20,40
ORD222603,2,PROD11708,SELL5456,120,10,130
ORD224492,1,PROD10113,SELL5619,75,20,95
ORD246210,2,PROD11541,SELL4408,50,10,60
ORD246438,1,PROD11056,SELL8231,120,15,135
ORD218685,3,PROD11184,SELL7016,20,0,20
ORD249615,4,PROD10643,SELL6966,75,20,95
ORD203389,3,PROD11312,SELL1604,35,15,50
ORD201280,3,PROD10099,SELL4715,120,5,125
ORD223217,1,PROD11480,SELL8400,,15,15
ORD233290,4,PROD11933,SELL4235,10,10,20
ORD206016,4,PROD10606,SELL8802,75,5,80
ORD242092,2,PROD10437,SELL6494,50,10,60
ORD228977,3,PROD11856,SELL9056,50,20,70
ORD203917,4,PROD11473,SELL6673,,0,0
ORD223550,2,PROD11700,SELL9648,75,20,95
ORD239149,4,PROD10888,SELL2915,120,20,140
ORD237599,4,PROD10642,SELL6236,10,0,10
ORD247481,4,PROD10047,SELL7438,50,10,60
ORD200388,3,PROD11383,SELL9334,50,5,55
ORD221922,2,PROD11665,SELL1054,35,15,50
ORD214986,4,PROD10216,SELL4411,50,5,55
ORD232000,1,PROD11437,SELL3557,,20,20
ORD249926,3,PROD11971,SELL6456,120,20,140
ORD243477,3,PROD11224,SELL4643,,15,15
ORD200030,1,PROD11553,SELL2062,75,10,85
ORD209488,4,PROD11598,SELL8971,50,20,70
ORD203601,3,PROD11969,SELL1277,50,20,70
ORD220558,1,PROD11759,SELL8840,20,20,40
ORD209468,4,PROD11021,SELL2364,75,5,80
ORD228534,2,PROD10146,SELL8206,20,15,35
ORD211892,3,PROD11943,SELL3616,35,10,45
ORD229157,1,PROD10602,SELL3515,50,0,50
ORD225954,2,PROD11934,SELL4638,120,0,120
ORD234639,2,PROD11027,SELL4954,50,20,70
ORD224680,1,PROD10637,SELL1025,20,10,30
ORD221085,4,PROD10621,SELL4284,120,0,120
ORD224674,1,PROD11205,SELL4701,20,10,30
ORD244688,3,PROD11559,SELL2067,,5,5
ORD226446,2,PROD11222,SELL9889,120,10,130
ORD241129,2,PROD11970,SELL8388,50,5,55
ORD207409,3,PROD11688,SELL5753,50,15,65
ORD229466,1,PROD11762,SELL9954,20,15,35
ORD244992,2,PROD11814,SELL7999,20,5,25
ORD219229,4,PROD11158,SELL9075,20,0,20
ORD246331,1,PROD10604,SELL3695,20,10,30
ORD222596,4,PROD11518,SELL8746,10,10,20
ORD217600,4,PROD11668,SELL3383,120,0,120
ORD204611,1,PROD10556,SELL1153,75,0,75
ORD249290,4,PROD11493,SELL3896,120,10,130
ORD202188,4,PROD10275,SELL8173,120,20,140
ORD200777,2,PROD11359,SELL4268,20,0,20
ORD239787,4,PROD11692,SELL6939,35,0,35
ORD223540,1,PROD11944,SELL7758,75,10,85
ORD239639,3,PROD11516,SELL6846,120,5,125
ORD229139,4,PROD10060,SELL3624,120,0,120
ORD222102,1,PROD11344,SELL4428,,5,5
ORD245672,1,PROD11766,SELL7695,20,10,30
ORD247785,4,PROD11986,SELL2134,35,0,35
ORD224674,3,PROD11283,SELL5759,,0,0
ORD225771,4,PROD11089,SELL1724,,0,0
ORD215194,1,PROD10188,SELL7668,20,10,30
ORD213134,3,PROD11018,SELL4017,20,15,35
ORD242647,4,PROD10048,SELL5687,20,15,35
ORD223837,1,PROD10123,SELL1610,35,0,35
ORD222976,1,PROD11450,SELL4444,20,0,20
ORD233532,4,PROD10676,SELL9665,10,15,25
ORD207234,4,PROD10679,SELL1554,10,15,25
ORD213798,2,PROD11524,SELL3280,50,15,65
ORD232279,3,PROD10107,SELL6501,75,0,75
ORD211551,4,PROD10686,SELL8346,,15,15
ORD228606,2,PROD10857,SELL5806,50,15,65
ORD235459,1,PROD11442,SELL1168,50,10,60
ORD240960,1,PROD10020,SELL1517,120,5,125
ORD247495,2,PROD11474,SELL5228,120,0,120
ORD238189,2,PROD11335,SELL4853,35,0,35
ORD232907,4,PROD11858,SELL3590,75,5,80
ORD211392,4,PROD11126,SELL2311,20,10,30
ORD204301,2,PROD11910,SELL8685,10,20,30
ORD207640,1,PROD11948,SELL2287,120,15,135
ORD200667,2,PROD11317,SELL8952,50,0,50
ORD224775,4,PROD10102,SELL7934,10,10,20
ORD235903,1,PROD10155,SELL4434,50,20,70
ORD238311,3,PROD11426,SELL1826,50,15,65
ORD219324,3,PROD11663,SELL1998,75,15,90
ORD221208,3,PROD11699,SELL9176,35,20,55
ORD235894,1,PROD11862,SELL5726,35,20,55
ORD202390,1,PROD10391,SELL5507,20,5,25
ORD238715,4,PROD11683,SELL1793,20,10,30
ORD248747,2,PROD10602,SELL4359,10,5,15
ORD249380,1,PROD11860,SELL6213,50,10,60
ORD230760,2,PROD10290,SELL3255,20,10,30
ORD213007,1,PROD10952,SELL8780,35,5,40
ORD239994,3,PROD10464,SELL6595,35,5,40
ORD238339,3,PROD10085,SELL9909,35,0,35
ORD212195,1,PROD11835,SELL2732,,20,20
ORD206944,1,PROD10833,SELL3556,35,20,55
ORD231084,3,PROD11112,SELL9401,20,10,30
ORD218924,2,PROD11058,SELL8474,120,0,120
ORD201520,2,PROD11291,SELL8931,50,20,70
ORD243229,2,PROD10733,SELL6368,10,10,20
ORD237932,4,PROD10228,SELL4787,50,5,55
ORD222392,4,PROD10486,SELL5149,10,10,20
ORD223601,2,PROD11655,SELL4773,,15,15
ORD245686,4,PROD10289,SELL4370,10,0,10
ORD234475,4,PROD10038,SELL3849,,20,20
ORD204035,1,PROD10649,SELL6128,20,10,30
ORD237719,2,PROD11141,SELL3492,10,10,20
ORD231712,2,PROD11821,SELL1085,50,10,60
ORD217684,3,PROD10202,SELL5311,20,20,40
ORD203040,3,PROD10225,SELL4764,50,5,55
ORD217581,3,PROD11729,SELL6886,10,0,10
ORD248352,1,PROD11039,SELL5060,35,15,50
ORD245768,1,PROD11671,SELL2597,10,20,30
ORD248542,2,PROD10440,SELL9788,35,5,40
ORD204829,3,PROD11515,SELL4915,75,5,80
ORD238159,2,PROD10788,SELL6165,35,15,50
ORD216437,4,PROD11535,SELL1790,50,5,55
ORD203362,3,PROD10256,SELL4212,120,0,120
ORD216856,4,PROD11259,SELL8044,75,15,90
ORD249463,4,PROD11350,SELL4754,50,5,55
ORD248575,4,PROD10885,SELL7734,10,0,10
ORD218587,4,PROD10255,SELL8533,50,10,60
ORD233494,3,PROD10333,SELL6978,50,15,65
ORD227420,3,PROD11540,SELL6678,20,0,20
ORD247545,4,PROD11879,SELL9807,20,15,35
ORD248279,4,PROD11786,SELL8707,10,15,25
ORD216019,4,PROD11493,SELL7492,75,20,95
ORD245722,2,PROD10058,SELL6654,10,10,20
ORD230432,3,PROD11403,SELL7822,75,20,95
ORD218777,4,PROD10556,SELL1745,120,15,135
ORD222075,2,PROD11714,SELL4771,50,0,50
ORD223446,2,PROD10519,SELL8239,35,15,50
ORD218540,2,PROD11648,SELL2930,20,20,40
ORD229498,1,PROD11292,SELL1593,20,20,40
ORD232474,3,PROD10791,SELL2646,20,15,35
ORD205210,2,PROD11538,SELL6992,20,0,20
ORD242263,1,PROD10762,SELL9996,50,20,70
ORD208631,3,PROD10294,SELL8263,50,10,60
ORD211955,4,PROD10706,SELL7611,50,5,55
ORD233320,2,PROD11721,SELL5262,,10,10
ORD246273,3,PROD10804,SELL2699,,0,0
ORD231073,1,PROD10830,SELL5197,,5,5
ORD209109,3,PROD10014,SELL9858,,10,10
ORD229809,4,PROD10422,SELL4674,75,10,85
ORD239873,4,PROD11171,SELL6803,10,10,20
ORD210983,3,PROD11721,SELL7816,,10,10
ORD208297,4,PROD11388,SELL3973,10,20,30
ORD225303,2,PROD11407,SELL4936,50,10,60
ORD247909,2,PROD10330,SELL3706,35,0,35
ORD249511,1,PROD11505,SELL1965,120,10,130
ORD237077,2,PROD10660,SELL4205,20,15,35
ORD209026,4,PROD10468,SELL9543,,20,20
ORD201769,4,PROD11012,SELL4087,120,15,135
ORD212452,3,PROD10167,SELL3153,10,20,30
ORD235201,2,PROD10058,SELL5953,35,15,50
ORD242424,3,PROD11004,SELL8445,120,10,130
ORD232334,1,PROD10332,SELL6695,50,0,50
ORD224876,3,PROD11319,SELL7417,20,15,35
ORD202100,1,PROD11512,SELL3023,50,10,60
ORD235916,2,PROD10364,SELL4969,10,0,10
ORD202515,4,PROD11217,SELL9472,,20,20
ORD235191,3,PROD10050,SELL6559,75,0,75
ORD201854,1,PROD11843,SELL7798,10,0,10
