order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,delivery_day
ORD237382,CUST108580,Cancelled,4/12/23 12:00 AM,5/3/23 12:00 AM,4/15/23 12:00 AM,21
ORD237383,CUST115288,Shipped,11/21/22 12:00 AM,12/10/22 12:00 AM,11/28/22 12:00 AM,19
ORD237384,CUST110528,Cancelled,10/7/23 12:00 AM,10/18/23 12:00 AM,10/14/23 12:00 AM,11
ORD237385,CUST106793,Delivered,1/24/23 12:00 AM,1/26/23 12:00 AM,2/12/23 12:00 AM,2
ORD237386,CUST100862,Shipped,1/25/22 12:00 AM,2/4/22 12:00 AM,2/3/22 12:00 AM,10
ORD237387,CUST110783,Cancelled,1/19/23 12:00 AM,2/6/23 12:00 AM,2/8/23 12:00 AM,18
ORD237388,CUST115418,Cancelled,9/18/22 12:00 AM,10/15/22 12:00 AM,10/3/22 12:00 AM,27
ORD237389,CUST110555,Cancelled,7/21/23 12:00 AM,7/22/23 12:00 AM,8/1/23 12:00 AM,1
ORD237390,CUST114738,Cancelled,9/14/23 12:00 AM,10/7/23 12:00 AM,9/23/23 12:00 AM,23
ORD237391,CUST115846,Processing,1/15/24 12:00 AM,1/31/24 12:00 AM,1/29/24 12:00 AM,16
ORD237392,CUST107593,Processing,12/6/23 12:00 AM,12/28/23 12:00 AM,12/14/23 12:00 AM,22
ORD237393,CUST106914,Processing,10/23/22 12:00 AM,10/24/22 12:00 AM,10/28/22 12:00 AM,1
ORD237394,CUST112882,Shipped,4/10/23 12:00 AM,5/4/23 12:00 AM,4/15/23 12:00 AM,24
ORD237395,CUST116722,Delivered,6/13/24 12:00 AM,6/18/24 12:00 AM,6/18/24 12:00 AM,5
ORD237396,CUST107429,Delivered,3/15/22 12:00 AM,4/13/22 12:00 AM,3/27/22 12:00 AM,29
ORD237397,CUST119469,Processing,4/14/24 12:00 AM,5/5/24 12:00 AM,4/25/24 12:00 AM,21
ORD237398,CUST103121,Processing,11/15/22 12:00 AM,12/8/22 12:00 AM,11/30/22 12:00 AM,23
ORD237399,CUST111628,Processing,3/7/23 12:00 AM,3/20/23 12:00 AM,3/22/23 12:00 AM,13
ORD237400,CUST102690,Processing,2/16/22 12:00 AM,2/28/22 12:00 AM,2/21/22 12:00 AM,12
ORD237401,CUST110293,Delivered,2/26/22 12:00 AM,2/27/22 12:00 AM,3/1/22 12:00 AM,1
ORD237402,CUST105693,Cancelled,10/4/23 12:00 AM,11/1/23 12:00 AM,10/21/23 12:00 AM,28
ORD237403,CUST109965,Cancelled,8/2/23 12:00 AM,8/27/23 12:00 AM,8/12/23 12:00 AM,25
ORD237404,CUST117429,Cancelled,4/3/23 12:00 AM,4/24/23 12:00 AM,4/13/23 12:00 AM,21
ORD237405,CUST103443,Processing,9/29/23 12:00 AM,10/13/23 12:00 AM,10/13/23 12:00 AM,14
ORD237406,CUST116458,Shipped,8/29/23 12:00 AM,9/7/23 12:00 AM,9/18/23 12:00 AM,9
ORD237407,CUST110569,Shipped,1/30/22 12:00 AM,3/1/22 12:00 AM,2/13/22 12:00 AM,30
ORD237408,CUST111978,Processing,3/24/23 12:00 AM,3/28/23 12:00 AM,4/1/23 12:00 AM,4
ORD237409,CUST114780,Delivered,2/19/22 12:00 AM,,3/3/22 12:00 AM,
ORD237410,CUST106324,Delivered,12/23/22 12:00 AM,1/21/23 12:00 AM,1/7/23 12:00 AM,29
ORD237411,CUST105297,Processing,6/2/22 12:00 AM,6/7/22 12:00 AM,6/22/22 12:00 AM,5
ORD237412,CUST100999,Cancelled,3/17/24 12:00 AM,,3/24/24 12:00 AM,
ORD237413,CUST108924,Delivered,1/5/24 12:00 AM,,1/25/24 12:00 AM,
ORD237414,CUST113228,Processing,7/22/22 12:00 AM,8/5/22 12:00 AM,8/11/22 12:00 AM,14
ORD237415,CUST110176,Processing,3/5/23 12:00 AM,3/12/23 12:00 AM,3/17/23 12:00 AM,7
ORD237416,CUST105799,Shipped,7/2/22 12:00 AM,,7/11/22 12:00 AM,
ORD237417,CUST105323,Shipped,1/20/23 12:00 AM,1/29/23 12:00 AM,2/9/23 12:00 AM,9
ORD237418,CUST116262,Shipped,8/27/23 12:00 AM,9/5/23 12:00 AM,9/8/23 12:00 AM,9
ORD237419,CUST101602,Cancelled,7/3/22 12:00 AM,7/15/22 12:00 AM,7/6/22 12:00 AM,12
ORD237420,CUST109996,Shipped,1/18/23 12:00 AM,,2/5/23 12:00 AM,
ORD237421,CUST114097,Cancelled,1/1/22 12:00 AM,1/24/22 12:00 AM,1/11/22 12:00 AM,23
ORD237422,CUST116416,Processing,3/6/24 12:00 AM,4/1/24 12:00 AM,3/14/24 12:00 AM,26
ORD237423,CUST105189,Shipped,12/22/22 12:00 AM,1/9/23 12:00 AM,1/2/23 12:00 AM,18
ORD237424,CUST101759,Delivered,7/14/23 12:00 AM,8/12/23 12:00 AM,7/19/23 12:00 AM,29
ORD237425,CUST109598,Shipped,1/27/22 12:00 AM,2/9/22 12:00 AM,1/31/22 12:00 AM,13
ORD237426,CUST115836,Processing,8/8/23 12:00 AM,8/13/23 12:00 AM,8/17/23 12:00 AM,5
ORD237427,CUST100836,Processing,4/22/22 12:00 AM,4/28/22 12:00 AM,5/2/22 12:00 AM,6
ORD237428,CUST115404,Processing,3/12/22 12:00 AM,3/25/22 12:00 AM,3/30/22 12:00 AM,13
ORD237429,CUST109593,Delivered,4/21/24 12:00 AM,4/22/24 12:00 AM,4/27/24 12:00 AM,1
ORD237430,CUST116362,Shipped,9/19/23 12:00 AM,9/24/23 12:00 AM,10/4/23 12:00 AM,5
ORD237431,CUST101777,Shipped,8/2/23 12:00 AM,8/20/23 12:00 AM,8/13/23 12:00 AM,18
ORD237432,CUST118484,Cancelled,12/22/23 12:00 AM,1/11/24 12:00 AM,12/27/23 12:00 AM,20
ORD237433,CUST104275,Processing,6/23/22 12:00 AM,7/20/22 12:00 AM,7/9/22 12:00 AM,27
ORD237434,CUST111811,Delivered,12/10/22 12:00 AM,12/19/22 12:00 AM,12/26/22 12:00 AM,9
ORD237435,CUST117093,Delivered,3/20/23 12:00 AM,4/3/23 12:00 AM,4/9/23 12:00 AM,14
ORD237436,CUST103116,Shipped,2/18/24 12:00 AM,,2/25/24 12:00 AM,
ORD237437,CUST105903,Cancelled,3/21/23 12:00 AM,4/14/23 12:00 AM,3/30/23 12:00 AM,24
ORD237438,CUST112991,Shipped,4/26/24 12:00 AM,5/11/24 12:00 AM,5/4/24 12:00 AM,15
ORD237439,CUST106228,Shipped,4/17/24 12:00 AM,5/4/24 12:00 AM,4/28/24 12:00 AM,17
ORD237440,CUST107195,Cancelled,8/17/23 12:00 AM,8/25/23 12:00 AM,8/28/23 12:00 AM,8
ORD237441,CUST110214,Delivered,8/11/22 12:00 AM,8/14/22 12:00 AM,8/14/22 12:00 AM,3
ORD237442,CUST107508,Cancelled,3/14/24 12:00 AM,4/10/24 12:00 AM,3/18/24 12:00 AM,27
ORD237443,CUST114046,Shipped,4/25/23 12:00 AM,,5/3/23 12:00 AM,
ORD237444,CUST109646,Shipped,6/12/24 12:00 AM,6/19/24 12:00 AM,6/21/24 12:00 AM,7
ORD237445,CUST113266,Shipped,10/6/23 12:00 AM,11/3/23 12:00 AM,10/10/23 12:00 AM,28
ORD237446,CUST119376,Delivered,7/22/22 12:00 AM,8/12/22 12:00 AM,7/26/22 12:00 AM,21
ORD237447,CUST101361,Cancelled,6/26/22 12:00 AM,7/14/22 12:00 AM,7/15/22 12:00 AM,18
ORD237448,CUST115474,Shipped,3/9/24 12:00 AM,3/16/24 12:00 AM,3/25/24 12:00 AM,7
ORD237449,CUST117945,Shipped,3/30/24 12:00 AM,,4/6/24 12:00 AM,
ORD237450,CUST114418,Processing,10/11/23 12:00 AM,11/7/23 12:00 AM,10/16/23 12:00 AM,27
ORD237451,CUST101516,Delivered,12/23/22 12:00 AM,,1/4/23 12:00 AM,
ORD237452,CUST111018,Shipped,12/30/22 12:00 AM,1/5/23 12:00 AM,1/3/23 12:00 AM,6
ORD237453,CUST112849,Processing,12/6/22 12:00 AM,12/19/22 12:00 AM,12/21/22 12:00 AM,13
ORD237454,CUST111291,Processing,4/2/22 12:00 AM,4/11/22 12:00 AM,4/7/22 12:00 AM,9
ORD237455,CUST110332,Cancelled,6/10/23 12:00 AM,6/22/23 12:00 AM,6/30/23 12:00 AM,12
ORD237456,CUST101760,Cancelled,5/12/22 12:00 AM,,5/15/22 12:00 AM,
ORD237457,CUST110524,Cancelled,12/31/22 12:00 AM,1/17/23 12:00 AM,1/16/23 12:00 AM,17
ORD237458,CUST104735,Delivered,12/8/22 12:00 AM,12/12/22 12:00 AM,12/27/22 12:00 AM,4
ORD237459,CUST101591,Delivered,2/9/24 12:00 AM,2/17/24 12:00 AM,2/20/24 12:00 AM,8
ORD237460,CUST113823,Shipped,3/28/24 12:00 AM,4/22/24 12:00 AM,4/13/24 12:00 AM,25
ORD237461,CUST102487,Shipped,2/6/23 12:00 AM,2/18/23 12:00 AM,2/10/23 12:00 AM,12
ORD237462,CUST102693,Shipped,5/23/22 12:00 AM,6/15/22 12:00 AM,6/12/22 12:00 AM,23
ORD237463,CUST112595,Cancelled,5/27/23 12:00 AM,6/22/23 12:00 AM,5/31/23 12:00 AM,26
ORD237464,CUST102265,Delivered,5/12/22 12:00 AM,6/7/22 12:00 AM,5/21/22 12:00 AM,26
ORD237465,CUST101704,Shipped,10/20/23 12:00 AM,11/12/23 12:00 AM,10/30/23 12:00 AM,23
ORD237466,CUST105003,Processing,8/6/22 12:00 AM,8/22/22 12:00 AM,8/26/22 12:00 AM,16
ORD237467,CUST105590,Processing,9/10/22 12:00 AM,9/23/22 12:00 AM,9/13/22 12:00 AM,13
ORD237468,CUST113393,Cancelled,6/13/23 12:00 AM,,6/22/23 12:00 AM,
ORD237469,CUST115465,Delivered,6/21/23 12:00 AM,7/12/23 12:00 AM,6/25/23 12:00 AM,21
ORD237470,CUST101395,Delivered,11/11/23 12:00 AM,,11/14/23 12:00 AM,
ORD237471,CUST117841,Cancelled,4/30/24 12:00 AM,5/24/24 12:00 AM,5/15/24 12:00 AM,24
ORD237472,CUST101779,Processing,3/12/24 12:00 AM,3/16/24 12:00 AM,3/15/24 12:00 AM,4
ORD237473,CUST119265,Cancelled,5/29/23 12:00 AM,5/30/23 12:00 AM,6/2/23 12:00 AM,1
ORD237474,CUST103240,Shipped,4/5/24 12:00 AM,4/16/24 12:00 AM,4/11/24 12:00 AM,11
ORD237475,CUST111772,Processing,3/11/22 12:00 AM,,3/15/22 12:00 AM,
ORD237476,CUST118302,Delivered,1/30/22 12:00 AM,2/2/22 12:00 AM,2/2/22 12:00 AM,3
ORD237477,CUST101649,Shipped,12/30/23 12:00 AM,1/27/24 12:00 AM,1/4/24 12:00 AM,28
ORD237478,CUST113966,Delivered,12/12/23 12:00 AM,1/4/24 12:00 AM,12/17/23 12:00 AM,23
ORD237479,CUST115610,Processing,7/2/23 12:00 AM,7/14/23 12:00 AM,7/11/23 12:00 AM,12
ORD237480,CUST119181,Shipped,2/9/23 12:00 AM,2/19/23 12:00 AM,2/13/23 12:00 AM,10
ORD237481,CUST107773,Processing,1/8/24 12:00 AM,1/13/24 12:00 AM,1/20/24 12:00 AM,5
ORD237482,CUST112706,Shipped,10/16/22 12:00 AM,10/28/22 12:00 AM,10/22/22 12:00 AM,12
ORD237483,CUST116116,Cancelled,4/4/22 12:00 AM,,4/13/22 12:00 AM,
ORD237484,CUST113172,Shipped,1/30/22 12:00 AM,2/5/22 12:00 AM,2/4/22 12:00 AM,6
ORD237485,CUST117496,Delivered,2/24/24 12:00 AM,2/27/24 12:00 AM,3/13/24 12:00 AM,3
ORD237486,CUST109429,Shipped,11/6/22 12:00 AM,12/5/22 12:00 AM,11/14/22 12:00 AM,29
ORD237487,CUST110001,Shipped,4/21/22 12:00 AM,5/18/22 12:00 AM,4/24/22 12:00 AM,27
ORD237488,CUST101897,Delivered,2/13/24 12:00 AM,2/28/24 12:00 AM,3/1/24 12:00 AM,15
ORD237489,CUST107088,Cancelled,8/8/23 12:00 AM,8/21/23 12:00 AM,8/19/23 12:00 AM,13
ORD237490,CUST103383,Cancelled,6/19/23 12:00 AM,7/6/23 12:00 AM,7/3/23 12:00 AM,17
ORD237491,CUST115361,Shipped,3/3/22 12:00 AM,3/26/22 12:00 AM,3/11/22 12:00 AM,23
ORD237492,CUST117017,Shipped,12/12/22 12:00 AM,1/4/23 12:00 AM,1/1/23 12:00 AM,23
ORD237493,CUST113197,Delivered,6/3/23 12:00 AM,6/7/23 12:00 AM,6/6/23 12:00 AM,4
ORD237494,CUST108629,Shipped,1/30/23 12:00 AM,2/10/23 12:00 AM,2/16/23 12:00 AM,11
ORD237495,CUST107234,Delivered,6/13/24 12:00 AM,6/25/24 12:00 AM,6/24/24 12:00 AM,12
ORD237496,CUST105636,Shipped,2/14/22 12:00 AM,2/25/22 12:00 AM,3/1/22 12:00 AM,11
ORD237497,CUST101221,Processing,4/2/22 12:00 AM,4/6/22 12:00 AM,4/5/22 12:00 AM,4
ORD237498,CUST102525,Delivered,6/23/22 12:00 AM,7/18/22 12:00 AM,7/1/22 12:00 AM,25
ORD237499,CUST101520,Shipped,4/8/24 12:00 AM,4/15/24 12:00 AM,4/11/24 12:00 AM,7
ORD237500,CUST102825,Cancelled,10/24/22 12:00 AM,11/13/22 12:00 AM,11/2/22 12:00 AM,20
ORD237501,CUST101071,Delivered,5/9/22 12:00 AM,5/11/22 12:00 AM,5/27/22 12:00 AM,2
ORD237502,CUST108916,Processing,10/5/22 12:00 AM,11/2/22 12:00 AM,10/24/22 12:00 AM,28
ORD237503,CUST105075,Processing,5/10/24 12:00 AM,,5/30/24 12:00 AM,
ORD237504,CUST100318,Processing,8/16/22 12:00 AM,9/4/22 12:00 AM,8/19/22 12:00 AM,19
ORD237505,CUST104538,Shipped,4/28/22 12:00 AM,5/27/22 12:00 AM,5/10/22 12:00 AM,29
ORD237506,CUST107365,Processing,10/3/22 12:00 AM,10/11/22 12:00 AM,10/9/22 12:00 AM,8
ORD237507,CUST114745,Shipped,2/27/24 12:00 AM,3/13/24 12:00 AM,3/11/24 12:00 AM,15
ORD237508,CUST114573,Cancelled,4/18/22 12:00 AM,4/24/22 12:00 AM,4/22/22 12:00 AM,6
ORD237509,CUST106483,Processing,8/15/23 12:00 AM,8/29/23 12:00 AM,8/25/23 12:00 AM,14
ORD237510,CUST102939,Processing,5/17/23 12:00 AM,5/26/23 12:00 AM,5/21/23 12:00 AM,9
ORD237511,CUST103622,Cancelled,7/13/22 12:00 AM,7/20/22 12:00 AM,7/28/22 12:00 AM,7
ORD237512,CUST102805,Shipped,4/29/24 12:00 AM,5/20/24 12:00 AM,5/10/24 12:00 AM,21
ORD237513,CUST112690,Processing,11/28/22 12:00 AM,12/17/22 12:00 AM,12/17/22 12:00 AM,19
ORD237514,CUST104756,Delivered,1/11/24 12:00 AM,2/9/24 12:00 AM,1/31/24 12:00 AM,29
ORD237515,CUST108964,Cancelled,2/24/22 12:00 AM,3/3/22 12:00 AM,3/9/22 12:00 AM,7
ORD237516,CUST114090,Cancelled,2/19/24 12:00 AM,3/16/24 12:00 AM,3/3/24 12:00 AM,26
ORD237517,CUST102902,Cancelled,7/23/23 12:00 AM,8/10/23 12:00 AM,8/7/23 12:00 AM,18
ORD237518,CUST104062,Processing,8/30/22 12:00 AM,9/8/22 12:00 AM,9/15/22 12:00 AM,9
ORD237519,CUST106552,Delivered,4/14/23 12:00 AM,5/9/23 12:00 AM,4/22/23 12:00 AM,25
ORD237520,CUST102358,Delivered,1/9/22 12:00 AM,2/4/22 12:00 AM,1/12/22 12:00 AM,26
ORD237521,CUST108388,Delivered,3/19/24 12:00 AM,,3/30/24 12:00 AM,
ORD237522,CUST109033,Cancelled,3/19/24 12:00 AM,4/4/24 12:00 AM,3/24/24 12:00 AM,16
ORD237523,CUST113735,Cancelled,7/29/22 12:00 AM,7/31/22 12:00 AM,8/16/22 12:00 AM,2
ORD237524,CUST100562,Shipped,1/6/24 12:00 AM,1/24/24 12:00 AM,1/16/24 12:00 AM,18
ORD237525,CUST113800,Cancelled,2/19/24 12:00 AM,3/14/24 12:00 AM,3/9/24 12:00 AM,24
ORD237526,CUST106713,Cancelled,2/17/23 12:00 AM,2/23/23 12:00 AM,2/25/23 12:00 AM,6
ORD237527,CUST106515,Delivered,8/31/23 12:00 AM,9/8/23 12:00 AM,9/14/23 12:00 AM,8
ORD237528,CUST106553,Processing,6/4/24 12:00 AM,,6/8/24 12:00 AM,
ORD237529,CUST101390,Processing,5/29/24 12:00 AM,6/9/24 12:00 AM,6/8/24 12:00 AM,11
ORD237530,CUST119984,Delivered,4/12/24 12:00 AM,5/10/24 12:00 AM,4/27/24 12:00 AM,28
ORD237531,CUST111969,Delivered,4/17/24 12:00 AM,5/14/24 12:00 AM,4/28/24 12:00 AM,27
ORD237532,CUST102311,Delivered,4/13/24 12:00 AM,5/6/24 12:00 AM,4/18/24 12:00 AM,23
ORD237533,CUST105219,Cancelled,3/23/23 12:00 AM,4/22/23 12:00 AM,4/1/23 12:00 AM,30
ORD237534,CUST106508,Cancelled,8/14/22 12:00 AM,8/26/22 12:00 AM,8/30/22 12:00 AM,12
ORD237535,CUST116177,Shipped,11/7/22 12:00 AM,11/26/22 12:00 AM,11/21/22 12:00 AM,19
ORD237536,CUST112228,Processing,11/17/23 12:00 AM,12/5/23 12:00 AM,11/25/23 12:00 AM,18
ORD237537,CUST108135,Shipped,11/18/23 12:00 AM,11/24/23 12:00 AM,12/2/23 12:00 AM,6
ORD237538,CUST110786,Delivered,4/25/23 12:00 AM,5/17/23 12:00 AM,5/9/23 12:00 AM,22
ORD237539,CUST105138,Cancelled,2/8/22 12:00 AM,2/26/22 12:00 AM,2/25/22 12:00 AM,18
ORD237540,CUST102343,Cancelled,3/16/23 12:00 AM,3/21/23 12:00 AM,3/22/23 12:00 AM,5
ORD237541,CUST116113,Delivered,12/3/23 12:00 AM,12/9/23 12:00 AM,12/6/23 12:00 AM,6
ORD237542,CUST118151,Processing,11/3/23 12:00 AM,11/17/23 12:00 AM,11/11/23 12:00 AM,14
ORD237543,CUST104083,Delivered,12/8/22 12:00 AM,12/21/22 12:00 AM,12/13/22 12:00 AM,13
ORD237544,CUST108446,Delivered,5/6/22 12:00 AM,,5/15/22 12:00 AM,
ORD237545,CUST113239,Processing,5/1/22 12:00 AM,5/9/22 12:00 AM,5/5/22 12:00 AM,8
ORD237546,CUST116360,Delivered,3/25/22 12:00 AM,4/1/22 12:00 AM,4/5/22 12:00 AM,7
ORD237547,CUST107364,Cancelled,1/3/22 12:00 AM,1/16/22 12:00 AM,1/18/22 12:00 AM,13
ORD237548,CUST108273,Processing,1/9/23 12:00 AM,1/22/23 12:00 AM,1/23/23 12:00 AM,13
ORD237549,CUST106301,Processing,3/21/24 12:00 AM,3/28/24 12:00 AM,4/6/24 12:00 AM,7
ORD237550,CUST103636,Delivered,8/9/22 12:00 AM,8/29/22 12:00 AM,8/13/22 12:00 AM,20
ORD237551,CUST100134,Shipped,3/21/24 12:00 AM,3/27/24 12:00 AM,4/6/24 12:00 AM,6
ORD237552,CUST111744,Processing,11/12/22 12:00 AM,12/2/22 12:00 AM,11/24/22 12:00 AM,20
ORD237553,CUST108438,Cancelled,4/26/22 12:00 AM,4/30/22 12:00 AM,5/12/22 12:00 AM,4
ORD237554,CUST113381,Cancelled,1/5/24 12:00 AM,1/19/24 12:00 AM,1/9/24 12:00 AM,14
ORD237555,CUST104226,Delivered,10/8/22 12:00 AM,10/29/22 12:00 AM,10/24/22 12:00 AM,21
ORD237556,CUST116004,Delivered,11/21/22 12:00 AM,11/27/22 12:00 AM,11/29/22 12:00 AM,6
ORD237557,CUST105599,Cancelled,2/15/22 12:00 AM,2/19/22 12:00 AM,3/5/22 12:00 AM,4
ORD237558,CUST107772,Cancelled,11/3/22 12:00 AM,,11/23/22 12:00 AM,
ORD237559,CUST115678,Cancelled,4/17/23 12:00 AM,5/1/23 12:00 AM,5/2/23 12:00 AM,14
ORD237560,CUST114589,Shipped,7/12/22 12:00 AM,7/26/22 12:00 AM,7/22/22 12:00 AM,14
ORD237561,CUST116852,Processing,5/19/23 12:00 AM,5/21/23 12:00 AM,5/27/23 12:00 AM,2
ORD237562,CUST103684,Cancelled,1/13/24 12:00 AM,2/3/24 12:00 AM,2/2/24 12:00 AM,21
ORD237563,CUST105779,Shipped,1/3/22 12:00 AM,1/5/22 12:00 AM,1/19/22 12:00 AM,2
ORD237564,CUST105931,Delivered,9/20/22 12:00 AM,,9/25/22 12:00 AM,
ORD237565,CUST114143,Processing,5/21/23 12:00 AM,5/25/23 12:00 AM,6/7/23 12:00 AM,4
ORD237566,CUST116396,Processing,5/23/23 12:00 AM,5/30/23 12:00 AM,6/6/23 12:00 AM,7
ORD237567,CUST118748,Shipped,8/24/22 12:00 AM,,9/13/22 12:00 AM,
ORD237568,CUST107048,Processing,11/6/22 12:00 AM,11/8/22 12:00 AM,11/22/22 12:00 AM,2
ORD237569,CUST106889,Cancelled,7/16/22 12:00 AM,7/22/22 12:00 AM,8/2/22 12:00 AM,6
ORD237570,CUST106660,Shipped,8/10/23 12:00 AM,8/28/23 12:00 AM,8/30/23 12:00 AM,18
ORD237571,CUST117219,Cancelled,2/5/22 12:00 AM,3/7/22 12:00 AM,2/25/22 12:00 AM,30
ORD237572,CUST100430,Processing,7/5/23 12:00 AM,7/22/23 12:00 AM,7/21/23 12:00 AM,17
ORD237573,CUST108153,Shipped,2/10/22 12:00 AM,2/28/22 12:00 AM,2/20/22 12:00 AM,18
ORD237574,CUST107060,Delivered,7/28/23 12:00 AM,8/2/23 12:00 AM,8/2/23 12:00 AM,5
ORD237575,CUST103114,Processing,6/2/24 12:00 AM,,6/13/24 12:00 AM,
ORD237576,CUST105307,Processing,2/23/22 12:00 AM,3/6/22 12:00 AM,3/9/22 12:00 AM,11
ORD237577,CUST116695,Processing,5/31/24 12:00 AM,6/2/24 12:00 AM,6/7/24 12:00 AM,2
ORD237578,CUST115617,Delivered,10/20/22 12:00 AM,11/10/22 12:00 AM,10/28/22 12:00 AM,21
ORD237579,CUST119521,Shipped,6/2/23 12:00 AM,6/13/23 12:00 AM,6/8/23 12:00 AM,11
ORD237580,CUST111047,Delivered,3/31/23 12:00 AM,4/25/23 12:00 AM,4/4/23 12:00 AM,25
ORD237581,CUST119371,Delivered,5/2/24 12:00 AM,5/15/24 12:00 AM,5/13/24 12:00 AM,13
ORD237582,CUST104394,Cancelled,11/11/22 12:00 AM,11/12/22 12:00 AM,11/23/22 12:00 AM,1
ORD237583,CUST111737,Cancelled,6/16/23 12:00 AM,6/28/23 12:00 AM,6/26/23 12:00 AM,12
ORD237584,CUST109024,Cancelled,3/21/22 12:00 AM,4/20/22 12:00 AM,3/27/22 12:00 AM,30
ORD237585,CUST110424,Shipped,2/2/24 12:00 AM,2/26/24 12:00 AM,2/16/24 12:00 AM,24
ORD237586,CUST119310,Delivered,6/5/23 12:00 AM,6/16/23 12:00 AM,6/19/23 12:00 AM,11
ORD237587,CUST103303,Delivered,12/8/23 12:00 AM,12/17/23 12:00 AM,12/24/23 12:00 AM,9
ORD237588,CUST116669,Shipped,9/12/23 12:00 AM,,9/20/23 12:00 AM,
ORD237589,CUST113556,Cancelled,2/10/23 12:00 AM,2/25/23 12:00 AM,2/28/23 12:00 AM,15
ORD237590,CUST114935,Delivered,2/10/23 12:00 AM,3/3/23 12:00 AM,2/28/23 12:00 AM,21
ORD237591,CUST115797,Cancelled,2/4/23 12:00 AM,2/19/23 12:00 AM,2/19/23 12:00 AM,15
ORD237592,CUST103837,Cancelled,9/2/22 12:00 AM,9/7/22 12:00 AM,9/22/22 12:00 AM,5
ORD237593,CUST109738,Processing,2/14/24 12:00 AM,2/24/24 12:00 AM,2/17/24 12:00 AM,10
ORD237594,CUST115566,Processing,11/22/23 12:00 AM,12/11/23 12:00 AM,12/12/23 12:00 AM,19
ORD237595,CUST106059,Shipped,2/25/23 12:00 AM,3/21/23 12:00 AM,3/4/23 12:00 AM,24
ORD237596,CUST112820,Delivered,12/9/22 12:00 AM,,12/27/22 12:00 AM,
ORD237597,CUST109392,Processing,8/17/22 12:00 AM,8/20/22 12:00 AM,8/26/22 12:00 AM,3
ORD237598,CUST107032,Delivered,1/18/24 12:00 AM,2/7/24 12:00 AM,1/27/24 12:00 AM,20
ORD237599,CUST118857,Cancelled,1/25/22 12:00 AM,1/29/22 12:00 AM,1/30/22 12:00 AM,4
ORD237600,CUST106900,Processing,5/25/22 12:00 AM,6/12/22 12:00 AM,6/12/22 12:00 AM,18
ORD237601,CUST107870,Shipped,3/17/23 12:00 AM,4/15/23 12:00 AM,4/2/23 12:00 AM,29
ORD237602,CUST114069,Processing,3/23/24 12:00 AM,3/28/24 12:00 AM,4/2/24 12:00 AM,5
ORD237603,CUST103968,Cancelled,10/22/23 12:00 AM,10/28/23 12:00 AM,10/27/23 12:00 AM,6
ORD237604,CUST110165,Cancelled,5/20/24 12:00 AM,5/24/24 12:00 AM,6/1/24 12:00 AM,4
ORD237605,CUST108854,Shipped,7/24/23 12:00 AM,7/30/23 12:00 AM,8/1/23 12:00 AM,6
ORD237606,CUST112696,Cancelled,8/14/22 12:00 AM,8/19/22 12:00 AM,8/26/22 12:00 AM,5
ORD237607,CUST116713,Processing,4/1/22 12:00 AM,4/7/22 12:00 AM,4/5/22 12:00 AM,6
ORD237608,CUST111306,Shipped,6/16/22 12:00 AM,7/3/22 12:00 AM,7/3/22 12:00 AM,17
ORD237609,CUST109899,Processing,1/19/22 12:00 AM,1/21/22 12:00 AM,1/26/22 12:00 AM,2
ORD237610,CUST112398,Shipped,3/14/22 12:00 AM,3/30/22 12:00 AM,3/19/22 12:00 AM,16
ORD237611,CUST101860,Cancelled,4/25/24 12:00 AM,5/4/24 12:00 AM,5/13/24 12:00 AM,9
ORD237612,CUST104941,Delivered,6/13/22 12:00 AM,7/5/22 12:00 AM,6/23/22 12:00 AM,22
ORD237613,CUST117965,Shipped,3/5/22 12:00 AM,3/17/22 12:00 AM,3/23/22 12:00 AM,12
ORD237614,CUST111116,Shipped,5/22/22 12:00 AM,6/21/22 12:00 AM,5/27/22 12:00 AM,30
ORD237615,CUST117586,Shipped,1/15/23 12:00 AM,2/14/23 12:00 AM,2/3/23 12:00 AM,30
ORD237616,CUST113382,Cancelled,1/30/22 12:00 AM,2/14/22 12:00 AM,2/16/22 12:00 AM,15
ORD237617,CUST106958,Shipped,5/14/23 12:00 AM,5/15/23 12:00 AM,5/17/23 12:00 AM,1
ORD237618,CUST111578,Shipped,8/8/23 12:00 AM,9/7/23 12:00 AM,8/13/23 12:00 AM,30
ORD237619,CUST105689,Delivered,6/16/24 12:00 AM,6/25/24 12:00 AM,6/19/24 12:00 AM,9
ORD237620,CUST107794,Delivered,2/15/24 12:00 AM,2/20/24 12:00 AM,2/18/24 12:00 AM,5
ORD237621,CUST110074,Delivered,11/9/22 12:00 AM,11/10/22 12:00 AM,11/21/22 12:00 AM,1
ORD237622,CUST102597,Delivered,1/22/22 12:00 AM,2/16/22 12:00 AM,1/31/22 12:00 AM,25
ORD237623,CUST115921,Shipped,4/7/23 12:00 AM,4/30/23 12:00 AM,4/12/23 12:00 AM,23
ORD237624,CUST102342,Cancelled,11/18/23 12:00 AM,12/9/23 12:00 AM,12/4/23 12:00 AM,21
ORD237625,CUST118592,Processing,12/25/22 12:00 AM,1/20/23 12:00 AM,12/29/22 12:00 AM,26
ORD237626,CUST117112,Processing,8/31/22 12:00 AM,9/5/22 12:00 AM,9/6/22 12:00 AM,5
ORD237627,CUST107912,Processing,4/2/23 12:00 AM,,4/8/23 12:00 AM,
